,title,link,text
30,FT узнала о планах России и Саудовской Аравии сократить добычу нефти,https://www.rbc.ru/business/04/10/2022/633c894d9a7947ca0dd00fa0,"Россия, Саудовская Аравия и другие производители на заседании ОПЕК+ в среду объявят о значительном сокращении добычи нефти, пишет Financial Times (FT) со ссылкой на источники. По их данным, точный объем сокращения пока обговаривается, но Москва и Эр-Рияд настаивают на 1–2 млн баррелей в сутки или больше. Опрошенные FT аналитики считают, что такой шаг спровоцирует контрмеры со стороны США, в том числе высвобождение нефти из стратегических резервов. Ожидается, что Россию на встрече будет представлять вице-премьер и бывший министр энергетики Александр Новак. В июне страны ОПЕК+ договорились увеличить добычу в июле и августе на 648 тыс. баррелей в сутки — по плану в августе они должны были добывать более 43 млн баррелей в сутки. На заседании в августе было решено нарастить добычу на 100 баррелей в сутки в сентябре, но в начале сентября ОПЕК+ проголосовала за возвращение к августовским параметрам. 2 октября источники Bloomberg и Reuters сообщили, что страны-экспортеры на встрече в Вене рассмотрят сокращение на 1 млн баррелей в сутки. Если решение будет принято, сокращение станет самым значительным с начала пандемии (в мае 2020 года ОПЕК+ объявила о сокращении на рекордные 9,7 млн баррелей в сутки). До этого Reuters сообщал, что с подобной инициативой выступит Москва. На фоне российской спецоперации на Украине и последовавших западных санкций мировые цены на нефть резко выросли. Если инициатива Саудовской Аравии и России будет поддержана, стоимость нефти увеличится еще сильнее, предупреждает FT."
31,Финляндия не дала разрешения на экспорт заказанного «Норникелем» ледокола,https://www.rbc.ru/business/04/10/2022/633c5cbf9a7947bf432ea0d2,"МИД Финляндии не разрешил компании Helsinki Shipyard Oy (владелец Хельсинкской верфи) выдать разрешение на экспорт ледокола, заказанного «Норильским никелем». «Норникель» заключил с верфью договор о строительстве ледокола в прошлом году, предварительные работы начались, но дальнейшему строительству помешали введенные против России из-за спецоперации на Украине санкции, пишет Yle. Новый экологически чистый ледокол российская компания планировала использовать в бассейне реки Енисей, Енисейском заливе и Карском море. «Норникель» рассчитывал получить судно в 2025 году. РБК направил запрос представителю «Норникеля». Helsinki Shipyard с 2019 года принадлежит кипрской Algador Holdings, ее владелец — Владимир Касьяненко. Гражданство бизнесмена — бельгийское. До этого верфь принадлежала российской Объединенной судостроительной корпорации. В сентябре финская Merima Oy подала заявление о признании Helsinki Shipyard банкротом."
32,«Молдовагаз» пообещал обсудить погашение «исторического» долга «Газпрому»,https://www.rbc.ru/rbcfreenews/633c4f6f9a7947bb1c64ce53,"Компания «Молдовагаз» сделает все, чтобы выполнить свои контрактные обязательства перед «Газпромом» в октябре, и обсудит, как погасить «историческую задолженность», заявил в телеграм-канале глава компании Вадим Чебан. «АО «Молдовагаз» готово в ближайшее время провести переговоры с основными акционерами предприятия и выдвинуть конкретные предложения по урегулированию спорных вопросов», — написал он. По его словам, решение вопроса с историческим долгом «выходит за рамки компетенции руководства компании». Потребителей Чебан заверил в готовности предприятий «Молдовагаза» работать в режиме ЧС в соответствии с законами страны и решениями властей. Как указывали в «Газпроме», историческая задолженность включает средства за поставки, неоплаченные «в предыдущие годы». Год назад компания сообщала, что долг Молдавии составляет более $700 млн. Прошлой осенью Молдавия заключила с Россией пятилетний контракт на поставку газа, в котором формула расчета основана на биржевых ценах. Поэтому цена на газ для Кишинева постоянно менялась. Страна не раз задерживала оплату за топливо. В начале октября ситуация повторилась. В связи с этим «Газпром» сообщил о сокращении объема поставок (Кишинев указывал, что на 30%) и заявил о своем праве прекратить поставки Молдавии, если она не оплатит газ до 20 октября. Кроме того, «Газпром» отметил, что имеет «право на расторжение контракта в любой момент из-за грубого нарушения сроков заключения соглашения по урегулированию исторической задолженности АО «Молдовагаз». 4 октября, указал Чебан, компания перевела «Газпрому» более $5 млн, но в счет какого долга, он не уточнил."
33,«Газпром» заявил о праве прекратить поставки Молдавии,https://www.rbc.ru/business/04/10/2022/633c30849a7947af07602d40,"«Газпром» сообщил, что в отношении Молдавии «оставляет за собой все права, в том числе право на полное прекращение поставок в случае нарушения обязательства по оплате газа до 20 октября 2022 года». Также компания заявила о своем праве расторгнуть контракт в любой момент. В российской компании пояснили, что «Молдовагаз» в этом году «регулярно» нарушал условия контракта по сроку оплаты за поставленный газ и обращался к Москве с просьбой смягчить контрактные обязательства. «В дальнейшем любые просьбы молдавской стороны, предполагающие изменения контрактных условий, будут оформляться только в виде соответствующих дополнений к контракту», — говорится в сообщении «Газпрома» в «Телеграм». Также газовая монополия напомнила, что сейчас поставляет Украине газ в объеме 5,7 млн куб. м в сутки из-за отказа украинского «Нафтогаза» предоставлять услуги по транспортировке топлива в полном объеме. «Газпром» на треть сократил поставки газа в Молдавию 1 октября. В этот день, по словам вице-премьера Молдавии и министра инфраструктуры Андрея Спыну, Кишинев полностью выплатил российской компании аванс за сентябрь. В российской компании сокращение поставок объяснили отказом Украины принимать российский газ на газоизмерительной станции «Сохрановка». Кроме того, в компании пожаловались на нарушение Молдавией сроков оплаты за августовские поставки газа (на перенос сроков оплаты за тот месяц«Газпром» согласился) и напомнили о том, что страны до сих пор не урегулировали долги Молдавии за поставленный в предыдущие годы газ. Действующий пятилетний контракт стороны заключили осенью прошлого года. В договоре была заложена формула расчета, основанная на биржевых ценах, из-за чего стоимость поставок меняется от месяца к месяцу. Источник ТАСС, близкий к переговорам, тогда сообщал, что этот контракт также предусматривает выплату Молдавией долга за поставки в прошлые годы. Президент Молдавии Майя Санду признавала, что на конец 2020 года общий долг перед компанией составлял примерно $7,5 млрд. В конце 2021 года «Газпром» сообщал, что долг страны составляет более $700 млн. Глава «Молдовагаза» Вадим Чебан говорил, что закупочная цена российского газа за июль для страны составляла $990 за 1 тыс. куб. м, а за август — более $1460 за 1 тыс. куб. м. Из-за роста закупочных цен тарифные отклонения с января по июль составили 954 млн леев (3 млрд руб.), а в августе—сентябре они вырастут до суммы около 2 млрд леев (6,38 млрд руб.). Эти затраты, по его словам, неизбежно лягут на жителей страны. Разбираемся в рассылке"
34,Минфин предложил поднять минимальные цены на игристые вина в полтора раза,https://www.rbc.ru/rbcfreenews/633c27999a7947abc803eae7,"Министерство финансов предложило повысить минимальную розничную цену (МРЦ) на игристое вино до 239 руб. за 0,75 л, следует из проекта приказа, размещенного на портале проектов нормативных правовых актов. Сейчас МРЦ составляет 169 руб. — то есть увеличить ее планируют в 1,4 раза. Действующая минимальная розничная цена была установлена с 1 января 2021 года и должна была действовать до 31 декабря 2026 года. Кроме того, предлагается изменить закупочную МРЦ. Для производителей она вырастет с 118 до 166 руб. за 0,75 л (тоже в 1,4 раза); для организаций, которые закупают игристое вино у производителя, — с 137 до 199 руб. за тот же объем (в 1,45 раза). Новая минимальная планка цен начнет действовать с 1 января 2023 года и будет в силе до конца 2028 года. Пока проект документа находится на стадии обсуждения. В конце сентября Минфин предложил повысить в России минимальные цены на крепкий алкоголь. Увеличить минимальные розничные цены предлагается на водку — до 281 руб. за 0,5 л (сейчас — 260 руб.), на коньяк — до 517 руб. за полулитровую бутылку (сейчас — 480 руб.), на бренди — до 375 руб. (сейчас — 348 руб.). Государство регулирует цены на алкогольную продукцию согласно закону № 171-ФЗ «О государственном регулировании производства и оборота этилового спирта, алкогольной и спиртосодержащей продукции и об ограничении потребления (распития) алкогольной продукции». В соответствии с законом, закупки, поставки и розничная продажа спиртного не могут осуществляться по ценам ниже МРЦ. Однако это не касается импорта и экспорта."
35,"Reuters узнал, что США не будут ограничивать зимой экспорт газа в Европу",https://www.rbc.ru/business/04/10/2022/633c1d429a7947a7f6f2c1d0,"США не будут вводить никаких запретов или ограничений на экспорт своего природного газа в Европу этой зимой, сообщил Reuters со ссылкой на высокопоставленных чиновников в американской администрации. По словам одного из собеседников агентства, США уже перевыполнили обещанную цель — поставить в Европу дополнительно 15 млрд куб. м сжиженного природного газа (СПГ) в этом году. И хотя запасы природного газа в стране оказались на исторически низком уровне после того, как американские компании последние месяцы экспортировали рекордные объемы в Европу, Вашингтон не намерен ограничивать экспорт энергоносителей в ЕС, говорят источники. При этом на фоне рекордных поставок в Европу ожидается рост цен на электроэнергию в США. По прогнозу Национальной ассоциации директоров по оказанию помощи в области энергетики (NEADA), средняя стоимость отопления домов в США вырастет на 17,2% по сравнению с прошлой зимой. А сама цена на природный газ, который используется для отопления более половины американских домохозяйств, поднимется на 34% по сравнению с прошлым годом и на 66% по сравнению с зимой 2020/2021. Тем не менее в Белом доме по-прежнему уверены, что ограничение экспорта газа в Европу «является крайней мерой», которая может «разрушить ключевые отношения с союзниками в Европе», пишет Reuters. В марте президент США Джо Байден заключил соглашение с главой Еврокомиссии Урсулой фон дер Ляйен о поставках дополнительных 15 куб. м СПГ в Европу. Одной из целей этой инициативы называлось снижение зависимости Евросоюза от поставок российского природного газа. В начале сентября уполномоченная ЕК по энергетике Кадри Симсон сообщила в Twitter, что с начала года ЕС получил из США свыше 40 млрд куб. м СПГ, что почти вдвое превышает объемы поставок за весь 2021 год. Соглашение о дополнительных поставках США и ЕС заключили после того, как Россия решила перевести все расчеты за газ в рубли. Говоря об этих поставках, в Кремле еще в марте предупредили, что помощь США обойдется Европе «по двойной цене», поскольку Вашингтон не станет поставлять газ и нефть бесплатно. «У европейцев есть реальный выбор: или платить рублями по цене ниже рыночной, по фиксированным контрактам, или получать «помощь» по двойной цене от Америки», — отметил пресс-секретарь президента Дмитрий Песков."
36,Типографии предупредили о риске остановки печати из-за санкций,https://www.rbc.ru/business/04/10/2022/633bca079a794788101a62df,"Типографии столкнулись с дефицитом оборудования из-за санкций и отказа производителей из Европы, Северной Америки и Японии поставлять в Россию оборудование и запчасти. Об этом «Ведомостям» рассказали топ-менеджеры типографий. По их словам, примерно 90% техники в российских типографиях произведено в недружественных странах, из-за чего типографиям в перспективе грозит риск остановки производства. Крупнейшие импортеры типографской техники — Германия (например, компании Heidelberg, KBA, Manroland), Швейцария (Muller Martini), Италия (Zechini, Smyth), Канада и Япония. Так, например, печатные, переплетные, ниткошвейные машины производят в Европе, рассказал газете гендиректор типографии «Парето-принт» Павел Арсеньев. Там же, по его словам, производят оборудование для изготовления обложек — крышкоделательные машины — и оборудование для изготовления печатных форм. Некоторые из европейских компаний разорвали контракты по собственной инициативе, часть — после введения пятого пакета санкций, который запретил импорт в Россию оборудования для флексографии, офсетной, глубокой и высокой печати и переплетных машин, объясняет Арсеньев. Также, по словам президента издательской группы «Эксмо-АСТ» Олега Новикова, санкции затронули поставки бывшего в употреблении оборудования. Параллельный импорт типографского оборудования затруднен тем, что у каждой печатной машины есть свой серийный номер, и многие комплектующие для них будут уникальными, с собственными каталожными номерами. «Это значит, что производитель по нему может понять, что деталь будет в итоге отправлена в Россию, и запретит поставку», — объяснила Лариса Данилова, представитель компании «Октопринт сервис», которая занимается поставками расходных материалов и запчастей для полиграфии. Типографское оборудование из Индии и Китая отстает с точки зрения технологий (например, слабо автоматизировано), кроме того, в этих странах производят не все виды типографских машин. «Выход пока один — разбирать старые машины и пользоваться подержанными запчастями, как в авиации», — считает член правления Союза предприятий печатной индустрии Гильдии издателей периодической печати Елена Шитикова. В перспективе зависимость от импорта типографского оборудования приведет к дефициту типографских мощностей вплоть до размещения заказов за пределами России — в Китае, Индии, Иране. Из-за этого подорожают книги — вплоть до +20% к цене, считает директор издательства «Росмэн» Борис Кузнецов. Эксперты, которых опросила газета, считают, что решать эту проблему надо будет при поддержке правительства. В сфере полиграфии в России функционирует более 20 тыс. предприятий. Основной производственный потенциал составляют офсетные, флексографические и цифровые типографии, которые можно отнести к крупным и средним предприятиям, а также целый ряд типографий, оснащенных современной полиграфической техникой, и отнесенных к группе малых предприятий. Лидером рынка полиграфических услуг является АО «Гознак», доля рынка которого по итогам 2021 года составила 8,8%. На втором месте находится компания ООО «Издательство «Эксмо» с долей 2,2%. Третье место занимает ООО «ММ ПОФ Пэкэджинг» — 1,3%."
37,«Дом.РФ» выплатит ФНБ первые дивиденды после докапитализации,https://www.rbc.ru/business/04/10/2022/633a9bbf9a79473725ee63b0,"В конце сентября была подписана директива, согласно которой госкомпания «Дом.РФ» выплатит в Фонд национального благосостояния (ФНБ) около 7 млрд руб. дивидендов, рассказал РБК ее гендиректор Виталий Мутко. В пресс-службе компании уточнили, что это дивиденды за прошлый год и они будут выплачиваться ежегодно. В минувшем марте правительство одобрило докапитализацию «Дом.РФ» на 50 млрд руб. — на эту сумму Минфин выкупил акции госкомпании на деньги ФНБ. В итоге ведомство стало владельцем (через фонд) 36% акций «Дом.РФ», пояснил Мутко. Покупка акций «Дом.РФ» рассматривается в качестве «долгосрочного перспективного вложения» средств ФНБ, обеспечивающего высокую ежегодную дивидендную доходность, говорилось в сообщении правительства о докапитализации госкомпании. За последние пять лет средний уровень доходности «Дом.РФ» составил 9,5%. В этом году дивидендная доходность компании составит 13,5–14%, говорит ее глава. Мутко уверен, что вложения ФНБ в компанию в ближайшие два-три года вырастут. Активы «Дом.РФ» в апреле составляли около 1,9 трлн руб., а к концу текущего года вырастут примерно до 3 трлн руб., прогнозирует он. Топ-менеджер предполагает, что через несколько лет доля фонда будет продана на рынке, выкуплена самой компанией либо же ФНБ решит оставить ее у себя. РБК направил запрос в Минфин. О планах докапитализации «Дом.РФ» Мутко рассказал в интервью РБК в прошлом декабре. Дополнительные вложения он объяснял необходимостью решать задачи развития рынка жилья и его доступности. «Дом.РФ» специализируется на поддержке ипотеки и строительства жилья. Компания, в частности, выступает оператором программ по льготному жилищному кредитованию. Она также развивает арендное жилье, выступает агентом по продаже федеральной собственности. В ее структуру входят банк «Дом.РФ», Щербинский лифтостроительный завод и девелоперская компания. Согласно стратегии развития госкомпании, к 2030 году ее активы составят 11 трлн руб. ФНБ — государственный резервный фонд, средствами в котором управляет Минфин. Он формируется за счет дополнительных доходов бюджета от нефтегазового сектора и от управления собственными средствами. На 1 сентября объем средств ФНБ составлял почти 11,9 трлн руб. ($196,63 млрд.). В мартебыл принят закон, позволяющий направлять деньги из ФНБ на покупку российских акций и ОФЗ. В апреле Минфин сообщил о планах докапитализации из фонда Газпромбанка, РЖД, «Аэрофлота» и «Дом.РФ»."
38,Верховный суд США отклонил апелляцию Дерипаски на санкции,https://www.rbc.ru/business/03/10/2022/633b17919a79476245156a26,"Верховный суд США отклонил апелляцию российского миллиардера Олега Дерипаски (50-е место рейтинга российских миллиардеров-2022 Forbes с состоянием $1,7 млрд). Бизнесмен добивался снятия с него американских санкций. Дерипаска попал под санкции Соединенных Штатов в апреле 2018 года при президенте Дональде Трампе. Ограничения были введены на основании указов, подписанных в 2014 году 44-м президентом Бараком Обамой в ответ на присоединение Крыма к России. Миллиардер и его защита сочли ограничения незаконными. По мнению Дерипаски, Управление по контролю за иностранными активами (OFAC) Минфина США превысило свои полномочия, вводя санкции, не связанные с введением чрезвычайного положения в стране, описывает суть жалобы Bloomberg. Бизнесмен сослался на Закон об экономических полномочиях на случай чрезвычайной международной ситуации, который позволяет президенту США вводить ограничения в случае объявления чрезвычайного положения. Дерипаска также приводил сообщение OFAC, в котором говорилось, что ограничительные меры были введены «в ответ на злонамеренные действия [России] во всем мире». Однако его защита настаивала, что президент «не объявлял чрезвычайное положение в стране в связи с глобальной вредоносной деятельностью России». Апелляционный суд в Вашингтоне в свою очередь не увидел противоречий в действиях OFAC. РБК направил запрос представителю Дерипаски. Суд отклонил апелляцию Дерипаски через несколько дней после того, как прокуратура США обвинила Дерипаску в уклонении от санкций. В частности, речь идет о сопровождении сделки по продаже музыкальной студии в Калифорнии. Дерипаска пытался оспорить санкции США в суде с 2019 года. Летом 2021 года суд отказался отменять ограничения в отношении него. Весной этого года была отклонена апелляция бизнесмена. США включили Дерипаску и связанные с ним на тот момент компании — UC Rusal, En+, «ЕвроСибЭнерго» — в санкционный список в апреле 2018 года по двум формальным основаниям: бизнесмен действовал «от имени / в интересах» высокопоставленных чиновников Российской Федерации (в частности, в 2005 году купил алюминиевый комбинат в Черногории «по поручению президента Владимира Путина», полагают в Вашингтоне) и «работает в энергетическом секторе» России (ему принадлежал контроль над электроэнергетической компанией «ЕвроСибЭнерго»). Оба основания содержатся в указах экс-президента США Барака Обамы: первое — в указе № 13 661, второе — в указе № 13 662. Документы были подписаны в марте 2014 года в ответ на обострение ситуации на Украине. К декабрю 2018 года En+, UC Rusal и «ЕвроСибЭнерго» удалось договориться с властями США о снятии санкций. Главным условием было снижение доли Дерипаски в En+ с почти 70 до менее чем 45%. Бизнесмен, а также группа ГАЗ, которую он контролирует через холдинг «Русские машины», остались в списке. В марте 2020 года Минфин США рассекретил часть материалов, ставших основанием для введения санкций. Среди причин назывались, в частности, участие бизнесмена в инвестиционных проектах в Сочи перед Олимпиадой и финансирование ряда проектов по просьбам Путина и других высокопоставленных чиновников. Дерипаска назвал это «очередной порцией брехни»."
39,Nvidia закроет офис в России,https://www.rbc.ru/business/03/10/2022/633b0ab99a79475f87188377,"Один из крупнейших производителей графических процессоров Nvidia решил закрыть офис в России, сообщает Forbes со ссылкой на источник, близкий к компании. Представитель Nvidia подтвердил информацию РБК. По его словам, сотрудникам предоставлена возможность продолжить работу в других странах. До сих пор в российском офисе работали 240 сотрудников, уточнил он. По словам источника, компания сейчас «активно вывозит на чартерных самолетах» тех, кто готов переехать в другие страны. Представитель Nvidia рассказал, что сотрудникам объявили о закрытии российского офиса 30 сентября. Причиной там назвали «невозможность обеспечить эффективную работу». Однако производитель чипов не стал комментировать информацию о чартерах для работников. В Nvidia лишь отметили, что до начала военных действий на Украине в российском офисе работали более 300 человек. Сотрудники могут продолжить работу в других странах, либо с ними расторгнут контракт и выплатят выходное пособие. После начала российской военной операции на Украине Nvidia наряду со многими другими компаниями приостановила продажи в России. В начале июля газета «Коммерсантъ» писала, что производитель графических процессоров перестал продавать и продлевать лицензии российским компаниям на свой софт для облачного гейминга. В конце августа газета The New York Times сообщила, что США решили ограничить продажу некоторых чипов в Китай и Россию. Ограничения коснулись высокопроизводительных графических процессоров, которые выпускают Nvidia и AMD. Такие чипы изначально разрабатывались для видеоигр, но в последнее время их используют и в суперкомпьютерах. Правительство уведомило Nvidia о запрете на продажу чипов КНР и России."
40,В Румынии сообщили об обысках в «дочке» «Газпром нефти» из-за шпионажа,https://www.rbc.ru/business/03/10/2022/633afdf99a79475bb33869ec,"Прокуроры Управления по расследованию организованной преступности и терроризма Румынии (DIICOT) провели обыски по нескольким адресам в Тимишоаре и Бухаресте, связанным с компанией NIS Petrol (контролируется российской «Газпром нефтью»), сообщает AGERPRES. По данным агентства, обыски связаны с подозрениями в шпионаже. Как уточнили в DIICOT, 3 октября были проведены девять обысков в Бухаресте и Тимишоаре, в том числе в главном офисе NIS Petrol. Расследование ведется по делу о раскрытии непубличной информации и несанкционированной передаче компьютерных данных, пояснили в ведомстве. По информации источников в DIICOT издания Vocea Timisului, обыски прошли по пяти адресам в Тимишоаре и еще по трем в Бухаресте, в том числе в домах некоторых сотрудников. Собеседники издания сообщили, что подозрения в шпионаже связаны с передачей иностранному государству через третьих лиц документов, относящихся к служебной тайне. В них, в частности, идет речь о месторождениях нефти в Румынии. РБК направил запрос в пресс-службу «Газпром нефти». На сайте группы NIS сообщается, что «Газпром нефти» принадлежит 50% ее уставного капитала. Еще 29,87% акций владеет Сербия и 6,15% — «Газпром». NIS занимается разведкой и добычей нефти и газа в Румынии и в Боснии и Герцеговине, а также управляет АЗС в Боснии и Герцеговине, Болгарии и Румынии. Всего под ее управлением находится более 400 автозаправочных станций в Балканском регионе под двумя брендами — NIS Petrol и премиальный Gazprom. Разбираемся в рассылке"
41,Транзит контейнеров по железным дорогам России упадет на 25%,https://www.rbc.ru/business/03/10/2022/633ae33e9a79475367f13340,"Транзитные перевозки контейнеров 20-футового эквивалента (twenty-foot equivalent unit, TEU) по сети РЖД в 2022 году могут снизиться почти на 25%, следует из выступления заместителя гендиректора монополии Алексея Шило на брифинге в понедельник, 3 октября, передает корреспондент РБК. По словам топ-менеджера, в январе—сентябре транзит сократился на 17,6%, по итогам всего 2022 года монополия планирует перевезти не менее 830 тыс. транзитных TEU. В 2021-м этот показатель достиг 1,1 млн TEU — абсолютного рекорда за всю историю российских и советских железных дорог. Основной причиной снижения контейнерного транзита Шило назвал падение перевозок из Китая в Европу и обратно. За девять месяцев 2022 года они сократились на 35%. Однако монополия планирует перевезти по всем направлениям в общей сложности не менее 6,3 млн TEU в 2022 году, что лишь на 3% меньше, чем было в прошлом году (6,5 млн TEU). В январе—сентябре по сети РЖД проследовали 4,8 млн TEU (рост на 0,5% к аналогичному периоду 2021 года): внутрироссийские перевозки контейнеров, на которые приходится основной объем, выросли на 3,6%, импортные — на 13,5%, а экспортные снизились на 3,5%, сообщил Шило. Погрузка всех видов грузов на сети РЖД по итогам 2022 года сократится на 5%, то есть до 1,22 млрд т, добавил он. В январе 2022 года, за месяц до начала военной спецоперации на Украине, топ-менеджер заявлял, что РЖД рассчитывают нарастить транзитные перевозки контейнеров вчетверо, до 4 млн TEU, максимум к 2027 году. В 2021-м транзит контейнеров через Россию вырос на 43%, до 1,1 млн TEU. За последние пять лет объемы перевозок контейнеров удвоились, сообщала пресс-служба монополии. В 2022 году транзит грузов в контейнерах принесет компании около 2% доходов от грузовых перевозок, говорил ранее представитель РЖД, не раскрывая конкретные суммы."
