,title,link,text
34,ЦБ описал требования к новой «урезанной» отчетности банков,https://www.rbc.ru/finances/28/09/2022/633413279a794708b863e659,"Банк России готов вернуться к публикации обязательной отчетности банков уже со следующего года, рассказал глава департамента банковского регулирования и аналитики Александр Данилов на пятом банковском форуме «Казначейство» (организатор — Национальная финансовая ассоциация). Но отчетность планируется публиковать в урезанном виде, уточнил он. «Что такое урезанный вид? Мы сейчас работаем над деталями. Ну базово ничего страшного я здесь не вижу, [если публиковать] баланс, отчет о прибылях, отчет о движении капитала, отчет о движении денежных средств», — объяснил Данилов. Исключить из «урезанной» отчетности могут «какие-то примечания к МСФО», а также сведения о рисках, географическом и валютном разрезах, составе акционеров и структуре банковской группы. «То, что может говорить о риске санкций самого банка, его клиентов, там мы, наверное, пока должны быть чуть более консервативны», — пояснил Данилов. Ранее в интервью РБК первый зампред ЦБ Дмитрий Тулин рассказывал о планах регулятора по организации раскрытия отчетности в два этапа: «Сначала мы дадим право раскрывать отчетность тем, кто хочет этого сам, а потом уже обяжем это сделать остальных». По его словам, ЦБ планировал до конца года определиться в том, «на каком уровне детализации будет возобновлено раскрытие банками финансовой отчетности и прочей информации». При этом Тулин подчеркивал, что клиенты и вкладчики банков должны иметь доступ к информации, позволяющей оценивать финансовое состояние кредитных организаций. Ассоциация банков России (АБР) считает, что раскрытие отчетности должно быть ограничено. В АБР предложили Банку России создать закрытый интернет-портал для публикации отчетности или предоставлять доступ к отчетности через личный кабинет на сайте регулятора. При таких подходах доступ к информации получат только участники рынка, поднадзорные ЦБ: кредитные организации, МФО и кредитные кооперативы, страховые компании, брокеры, дилеры и управляющие компании, негосударственные пенсионные фонды, рейтинговые агентства и аудиторы. С 6 марта после начала российской военной операции на Украине и попадания ряда финансовых организаций под жесткие санкции США, ЕС и других стран Банк России разрешил российским банкам засекретить часть отчетности. Кредитные организации получили право не публиковать регулярные формы по РСБУ на своих сайтах и на сайте регулятора, а также отказаться от публикации отчетности по МСФО. В дополнение к этому 12 марта вышло постановление правительства, которое затронуло все организации, чьи бумаги торгуются на бирже. Им разрешили до конца года не раскрывать информацию о выпусках ценных бумаг. Зачем нужно возобновлять отчетность Категоризация информации о деятельности кредитных организаций по чувствительности и сопряженности с санкционными рисками — это разумный и ожидаемый шаг, отмечает управляющий директор агентства «Эксперт РА» Юрий Беликов. «Длительное поддержание информационного вакуума опасно и грозит увеличением кредитного и иных видов риска. Частичное же и распределенное во времени возобновление раскрытия данных — это адекватное компромиссное решение, которое позволит повысить прозрачность сектора и начать возвращение к привычным практикам управления рисками без резкого повышения санкционных рисков банков в условиях сохраняющихся внешних ограничений», — объясняет эксперт. В отсутствие отчетности профучастники лишены возможности самостоятельной оценки на основании публичных данных; по сути, единственным независимым источником оценки кредитного качества для них являются рейтинговые агентства, которые получают информацию на конфиденциальной основе, говорит старший управляющий директор рейтингового агентства НКР Александр Проклов. «Публикация даже нескольких основных форм отчетности позволит участникам рынка самостоятельно, пусть и поверхностно, оценить ситуацию в банках, что позволит повысить доверие между контрагентами на финансовом рынке», — объясняет он. Также возобновление отчетности важно для обеспечения возможности проведения предварительного due diligence (оценка возможных рисков) в отношении кредитных организаций, продолжает Беликов. «С учетом ухода иностранных акционеров на рынке появляются потенциальные активы для приобретения российскими инвесторами. Но предварительная оценка этих активов до заключения соглашений и прямого обмена информацией сейчас практически невозможна», — констатирует собеседник РБК. Ограниченное раскрытие позволит сформировать определенное понимание ситуации, согласен старший руководитель группы рейтингов финансовых институтов АКРА Валерий Пивень. «Однако надо учитывать, что ряд факторов, в том числе предоставленные послабления, могут искажать информацию», — обращает он внимание. Пивень считает возможным предоставить банкам право раскрывать отчетность по собственному желанию в более широких объемах. «В этих условиях банки смогут сами определить, что для них раскрывать нежелательно — единые критерии здесь нельзя подобрать», — подчеркивает эксперт."
35,В Таджикистане заявили о самостоятельном решении банков по картам «Мир»,https://www.rbc.ru/finances/28/09/2022/6333e64e9a79477cda34295a,"В Таджикистане банки самостоятельно принимают решение по использованию карт российской системы «Мир», сообщили РБК в управлении по защите прав потребителей финансовых услуг Национального банка Таджикистана. «На сегодняшний день банки самостоятельно принимают решение по дальнейшему сотрудничеству с НСПК и приему карт «Мир» в своей терминальной сети. Относительно вопросов обслуживания карт «Мир» необходимо обратиться непосредственно к самим банкам», — сообщили в финансовом регуляторе. В Нацбанке отметили, что, согласно двухстороннему соглашению между таджикистанским оператором Национальных платежных систем «Корти милли» и российской НСПК «Мир», а также на основе договоров, подписанных с таджикскими банками, держатели карт «Мир» обслуживались в терминальной сети некоторых банков Таджикистана (Амонатбанк и Душанбе Сити Банк). РБК направил запрос в Душанбе Сити Банк. Душанбе Сити Банк, занимающий второе место в стране по количеству держателей карт, приостановил обслуживание карт «Мир» 24 сентября, сославшись на сбои. «С минувшей субботы Душанбе Сити Банк отмечает технические неполадки в работе с российской платежной системой «Мир», на данный момент карты платежной системы «Мир» не обслуживаются в банкоматах и РОS-терминалах «Душанбе Сити», — заявили в пресс-службе банка (цитата по «РИА Новости»). В сентябре два крупных частных банка Турции — Isbank и Denizbank — прекратили принимать карты «Мир». В Isbank сообщили, что на их решение повлияло предупреждение Минфина США в адрес финансовых организаций. В этом предупреждении говорилось, что если они заключают новые или расширяют действующие соглашения с Национальной системой платежных карт (НСПК, оператор карт «Мир»), то «рискуют поддержать усилия России по обходу санкций США»."
36,Aydinlik узнала о планах Турции сообщить детали об альтернативе «Миру»,https://www.rbc.ru/finances/28/09/2022/6333c6a29a794772c7aa11fd,"Власти Турции намерены в течение одного-двух дней рассказать подробности о платежной системе, которую планируется использовать в качестве альтернативы российской «Мир», узнала газета Aydinlik. Издание отмечает, что проблемы с использованием карт «Мир» в стране продолжаются в нескольких банках. В сентябре частные турецкие Isbank и DenizBank перестали принимать карты российской платежной системы. В Isbank объяснили решение угрозой вторичных санкций США: американский Минфин предупредил, что иностранные банки, которые заключают договоры с российской Национальной системой платежных карт (НСПК), «рискуют поддержать усилия России по обходу санкций». Против самой НСПК Вашингтон санкции не вводил, но ограничения коснулись ее главы Владимира Комлева. Эрдоган 23 сентября провел совещание, на котором обсудил с другими представителями властей российскую платежную систему «Мир» и проблемы с ней. Анонсируя встречу, Эрдоган пообещал, что по ее итогам будет принято «окончательное решение». После этого турецкое издание NTV сообщило, что отказаться от использования системы «Мир» решили три турецких государственных банка. Их названий телеканал не привел, но речь, вероятно, идет о Ziraat Bank, Vakifbank и Halkbank. Проблемы с картами «Мир» есть не только в Турции: карты в сентябре прекратили принимать также казахстанский Халык Банк, вьетнамский BIDV и таджикистанский «Душанбе Сити», а 23 сентября в Узбекистане было полностью приостановлено обслуживание зарубежных карт российской платежной системы. Помимо перечисленных стран карты «Мир» принимаются в Южной Корее, Армении, Белоруссии, Казахстане, Киргизии, Южной Осетии и Абхазии."
37,Турецкий телеканал сообщил об отказе трех госбанков от карты «Мир»,https://www.rbc.ru/rbcfreenews/63335c9b9a79475ea24b3e7a,"Три государственных банка Турции приняли решение отказаться от использования российской платежной системы «Мир». Об этом сообщает турецкий телеканал NTV. Какие именно банки прекратили пользоваться системой «Мир», в сообщении телеканала не упоминается. Ранее картой пользовались пять турецких банков: Ziraat Bank, Vakifbank, Halkbank, Isbank и Denizbank. Сейчас речь может идти о Ziraat Bank, Vakifbank и Halkbank. 19 сентября карты «Мир» прекратили использовать два крупных частных банка страны: Isbank и Denizbank. В Isbank сообщили, что на их решение повлияло предупреждение Минфина США в адрес финансовых организаций. В этом предупреждении говорилось, что если они заключают новые или расширяют действующие соглашения с Национальной системой платежных карт (НСПК; оператор карт «Мир»), то «рискуют поддержать усилия России по обходу санкций США». По данным Reuters, президент Турции Реджеп Тайип Эрдоган провел совещание, чтобы обсудить ситуацию и возможные санкции со стороны западных стран. Позже Эрдоган заявил, что обсудит с правительством альтернативы для платежной системы «Мир». В середине сентября Минфин США предупредил, что «неамериканские финансовые организации, которые заключают новые или расширяют нынешние соглашения с НСПК, рискуют поддержать усилия России по обходу санкций США». Поэтому против таких банков могут быть введены санкции. При этом на саму НСПК санкции США пока не распространяются. Однако под американскими санкциями находится гендиректор НСПК Владимир Комлев. После заявления Минфина США банки стали отказываться от использования карт «Мир». Их перестали принимать казахстанский Халык Банк и вьетнамский BIDV. 23 сентября обслуживание зарубежных карт российской платежной системы приостановили в Узбекистане."
38,ЦБ назвал препятствия для перехода на расчеты в дружественных валютах,https://www.rbc.ru/finances/27/09/2022/633314bd9a79474bc8fdc164,"Переход на расчеты в национальных валютах дружественных стран сопряжен с целым рядом трудностей, отмечается в информационно-аналитическом материале Банка России о производных финансовых инструментах. Во-первых, переход на расчеты в валютах дружественных стран осложняется тем, что рынки этих стран менее развиты по сравнению с рынками с недружественными валютами, утверждает ЦБ. Во-вторых, многие из дружественных валют являются неконвертируемыми или ограниченно конвертируемыми, указывают там. В-третьих, нацвалюты дружественных стан нередко гораздо более волатильны, чем традиционные валюты, «что существенно снижает доверие к таким валютам», признает регулятор. «Еще одной проблемой, которая может существенно осложнить переход на расчеты в валютах дружественных стран, выступают низкие двусторонние внешнеторговые обороты между странами и (или) перекосы в торговле с ними (Россия может только экспортировать товары или услуги в эти страны либо, наоборот, только импортировать их)», — объясняют в Банке России. Исходя из этого, регулятор наиболее очевидной тенденцией сейчас видит развитие расчетов в китайских юанях. При этом в ЦБ допускают, что «с течением времени» к юаням могут добавиться расчеты еще в одной-двух валютах. О каких именно валютах может идти речь, Банк России не уточняет. По итогам августа Россия стала третьей страной в мире по объему офшорных платежей в юанях (проходящих за пределами Китая), отмечалось в отчете Международной банковской системы передачи информации и совершения платежей (SWIFT). На долю России в общем объеме платежей офшорным юанем пришлось 4,3%. Опережают ее только Гонконг (71,14%) и Великобритания (5,75%). До весны 2022 года России не было даже в топ-15 стран по объему платежей юанем за пределами Китая. Спрос на юань продолжает расти и среди инвесторов. За последнюю неделю на фоне новостей о повышении налогов для экспортеров, объявления частичной мобилизации и проведения референдумов в Луганской и Донецкой народных республиках, а также в Запорожской и Херсонской областях, дневной объем торгов в паре юань/рубль вырос более чем в полтора раза — с 54,6 млрд (данные на 19 сентября) до 84,5 млрд руб. (данные на 26 сентября), следует из данных Мосбиржи. Еще более существенный рост дневных объемов торгов наблюдался в паре доллар/юань: 20 сентября он составлял 16,4 млрд руб., а 26 сентября — уже 34,9 млрд руб."
39,В Госдуме поддержали законопроект о кредитной отсрочке для мобилизованных,https://www.rbc.ru/rbcfreenews/6332036c9a7947fb246cbf7a,"Комитет Государственной думы по финансовому рынку поддержал рассмотрение в первом чтении законопроекта о кредитных каникулах для россиян, призванных на военную службу по мобилизации, следует из данных системы обеспечения законодательной деятельности нижней палаты парламента. Среди разработчиков документа — сенаторы Андрей Турчак, Николай Журавлев, Андрей Клишас, Ирина Рукавишникова, а также группа депутатов Госдумы. Документ был внесен в Госдуму 23 сентября. «Законопроект закрепляет порядок предоставления заемщикам льготного периода, предусматривающего приостановление исполнения заемщиком своих обязательств на срок, определенный заемщиком, но не превышающий срок военной службы заемщика, или уменьшение размера платежей в течение льготного периода», — говорится в тексте пояснительной записки. Кроме мобилизованных, кредитные каникулы также собираются предоставить «лицам, находящимся у них на иждивении», то есть несовершеннолетним членам семьи, инвалидам первой или второй группы и лицам, находящимся под попечительством военнослужащих. Также в законопроекте предусмотрено полное или частичное прекращение обязательств по кредитам в случае гибели заемщика при прохождении военной службы или его смерти в результате ранения. Документ может быть рассмотрен Госдумой 27 сентября. 21 сентября после объявления о частичной мобилизации в России Центробанк порекомендовал кредитным организациям давать отсрочки по ссудам или уменьшать их величину на срок мобилизации или разработать специальные программы реструктуризации. Кроме того, регулятор просил не начислять по договорам неустойку (штрафы и пени), не предъявлять требования о досрочном исполнении обязательств, приостановить взыскание просроченной задолженности или ипотечного жилья, не выселять из ипотечного жилья. С просьбой об отсрочке или уменьшении кредита могут обратиться близкие родственники мобилизованных лиц — супруги, родители, дети, усыновители, братья, сестры, дедушки, бабушки, внуки. «Близкие родственники могут обратиться за реструктуризацией своих кредитов, если они находятся на иждивении у мобилизованных лиц», — уточнил ЦБ."
40,Спрос на наличные в России вновь превысил ₽100 млрд,https://www.rbc.ru/finances/26/09/2022/633153e09a7947c17cb26aff,"Объем наличных денег в обращении за 23 сентября вырос на 114,2 млрд руб., следует из статистики, опубликованной Банком России. Показатель превысил 100 млрд руб. второй раз подряд — 22 сентября рост составил 132,1 млрд руб, что стало максимумом с 4 марта, когда объем наличности подскочил на 151,5 млрд руб. Статистика ЦБ отражает весь объем наличных, выпущенных в обращение через кассы и банкоматы банков в тот или иной день. Пятничный показатель отражает потенциальный спрос не только в этот день, но и в выходные. Сумма традиционно близка к величине снятия наличных населением и предприятиями и, таким образом, во многом отражает их спрос на наличность. В прошлый раз показатель превышал 100 млрд руб. более одного дня подряд в конце февраля — начале марта, показывает статистика ЦБ. Тогда, чуть больше чем за неделю до 24 февраля, когда Россия начала специальную военную операцию на Украине, оборот наличных в стране увеличился на 2,9 трлн руб. Нынешний всплеск эксперты, опрошенные РБК, связывали с началом частичной мобилизации в России. С одной стороны, люди готовятся к ухудшению экономической ситуации и стараются перевести деньги в более ликвидную форму, объясняла главный экономист «Ренессанс Капитала» по России и СНГ Софья Донец. С другой — некоторые граждане снимали наличные, чтобы выехать в ближайшие страны СНГ, и рассчитывали при необходимости конвертировать рубли в другие валюты уже там, говорил управляющий директор «Эксперт РА» Юрий Беликов. На курс рубля снятие наличных значительно не влияет — более того, он укрепился с 60–62 руб. за доллар, которые фиксировались до начала частичной мобилизации, до 57–58 руб. Как поясняла Донец, это значит, что спрос на нее не такой большой. Кроме того, в России с марта действуют ограничения на снятие наличной валюты: ее можно получить со своих счетов и вкладов только в случаях, если деньги на них были переведены до 9 марта — и не более $10 тыс., остальное будет выдано в рублях. США и Евросоюз в рамках санкций из-за конфликта на Украине в марте ввели запрет на поставку в Россию долларов и евро. Разбираемся в рассылке"
41,«Ведомости» узнали о возможности выделить ₽1 трлн для ослабления рубля,https://www.rbc.ru/finances/26/09/2022/633134259a7947b85b991f6b,"В 2023 году Минфин ожидает получение бюджетом дополнительных нефтегазовых доходов на 939 млрд руб, сообщает газета «Ведомости» со ссылкой на проект Основных направлений бюджетной, налоговой и таможенно-тарифной политики. Теоретически, уточнил близкий к правительству источник, эта сумма может быть направлена на закупки валюты для ослабления рубля с целью повысить доходы бюджета. «Бюджет формируется на основе новых параметров бюджетного правила, которое будет законодательно закреплено, поэтому возможность [возобновить интервенции] есть, в том числе в переходный период», — сказал источник издания. Он уточнил, что на практике вряд ли весь объем сверхдоходов будет использован для закупок валюты. В проекте Минфина ежегодный объем базовых поступлений от нефти и газа намечен на уровне 8 трлн руб. в 2023–2025 годах. Все, что будет получено свыше этой суммы, будет считаться сверхдоходами. Раньше работал механизм цены отсечения, когда все доходы от нефти и газа при цене свыше $40 за баррель с 2017 года считались сверхдоходами. Этот показатель индексировался и в 2022 году составил $44,2 за баррель. Однако с февраля 2022 года это правило перестало действовать из-за заморозки государственных валютных резервов. В июне на ПМЭФ глава Минфина Антон Силуанов описал проект новой концепции правила. «Ведомости» тогда узнали его детальные параметры: при расчете базовых нефтегазовых доходов ведомство предложило ориентироваться на цену отсечения $60 за баррель и зафиксировать объем добычи нефти на уровне 9,5 млн барр. в сутки. То есть накопление нефтегазовых доходов в Фонде национального благосостояния (ФНБ) будет происходить при цене нефти выше $60 за баррель и добыче в России более 9,5 млн барр. в сутки. Против этих параметров выступили эксперты Центробанка. По их мнению, при такой цене отсечения объема формирования резервов в ФНБ в периоды благоприятной внешней конъюнктуры может не хватить для покрытия отрицательного разрыва между фактическими и базовыми нефтегазовыми доходами в периоды, когда цена нефти будет ниже базовой, предупредили они. 6 сентября министр экономического развития Максим Решетников в кулуарах Восточного экономического форума сообщил РБК, что власти еще не приняли финальное решение по новому механизму бюджетного правила. В августе Минфин отчитался о сокращении в июле ненефтегазовых доходов федерального бюджета на 29% в годовом выражении, до 990 млрд руб. (в июле прошлого года — 1,39 трлн). Нефтегазовые поступления снизились на 22% год к году, до 771 млрд руб. В целом сокращение бюджетных доходов достигло 26% к июлю 2021 года — они составили 1,76 трлн руб. 20 сентября премьер Михаил Мишустин сообщил, что правительство подготовило бюджет на следующие три года и он будет дефицитным: в 2023 году доходы бюджета оцениваются в сумму около 26 трлн руб., расходы — около 29 трлн руб. Дефицит бюджета в 2023 году составит 2,9 трлн руб., или 2% ВВП, уточнил Мишустин. Разбираемся в рассылке"
42,Bloomberg сообщил о сильнейшем с 1949 года обвале гособлигаций на Западе,https://www.rbc.ru/finances/26/09/2022/6330cc599a7947a5420e9817,"Центральные банки по всему миру в попытках остановить высокие темпы инфляции повышают процентные ставки, на фоне чего происходит обвал государственных облигаций, пишет Bloomberg. Так, 23 сентября облигации Великобритании упали до минимального показателя с 1992 года после того, как правительство развернуло масштабный план по снижению налогов. Облигации США падают уже в течение 12 дней подряд до минимума с 1976 года. «Стратеги Bank of America Corp. заявили, что рынки государственных облигаций во всем мире находятся на пороге худших показателей с 1949 года, когда Европа восстанавливалась из руин Второй мировой войны», — отмечает издание. Растущие потери отражают то, как далеко Федеральная резервная система (ФРС) США и другие центральные банки отошли от политики, связанной с пандемией, когда они удерживали ставки около нуля, чтобы поддержать свои экономики. Такой разворот оказал серьезное влияние на все — от цен на акции до нефти, поскольку инвесторы готовятся к замедлению экономического роста, пишет Bloomberg. ФРС США 21 сентября по итогам заседания повысила базовую процентную ставку на 75 базисных пунктов, до уровня 3–3,25% годовых. С начала этого года регулятор прибег к поднятию ставки уже в пятый раз. Когда ставка была впервые повышена в марте этого года, она была на уровне 0,25–0,5% годовых. Это было первое изменение ставки за четыре года. В Великобритании учетная ставка сейчас находится на уровне 2,25%, повышение произошло 21 сентября — в шестой раз за год. В первый раз ее подняли в феврале до 0,5%. Повышение ставок происходит на фоне растущей инфляции. Потребительские цены в США в августе выросли в годовом исчислении на 8,3%. В Великобритании инфляция в августе составила 9,9% за 12 месяцев (по сравнению с июлем, произошло снижение на 0,2%)."
43,ЦБ зафиксировал рост спроса на наличные до максимума с марта,https://www.rbc.ru/finances/23/09/2022/632d73389a794767bcc6897a,"Объем наличных денег в обращении 22 сентября вырос на 132,1 млрд руб., следует из статистики Банка России. В последний раз показатель превышал это значение 4 марта, когда объем наличности подскочил на 151,5 млрд руб. Технически статистика ЦБ отражает весь объем наличных, выпущенных в обращение через кассы и банкоматы банков, но эта сумма близка к величине снятия наличных населением и предприятиями, поскольку банки наполняют кассы в зависимости от спроса клиентов, объясняли РБК эксперты. Текущий рост наличности в обращении отстает от пиковых значений, зафиксированных в конце февраля, после начала спецоперации на Украине и ввода западных санкций практически в ежедневном режиме. В начале кризиса россияне активно снимали деньги с банковских депозитов и счетов: чуть больше чем за неделю с 24 февраля оборот наличных в стране увеличился на 2,9 трлн руб. Тогда отток прекратился после резкого повышения ставки ЦБ до 20% и, соответственно, ставок банковских депозитов, а также ввода регулятором ограничений на снятие иностранной валюты. Нынешний всплеск спроса на наличность опрошенные РБК эксперты связывают с частичной мобилизацией, объявленной в России 21 сентября. Непосредственно в день выхода президентского указа спрос на наличность был невысоким и составил 14,2 млрд руб., что сопоставимо с уровнями последних месяцев. Но на следующий день подскочил более чем в девять раз. «Это, конечно, реакция на новости, но насколько она будет устойчивая, неясно. Уверена, 132,1 млрд руб. — это не исчерпание всего спроса на наличность в такие времена, люди готовятся к ухудшению ситуации», — говорит главный экономист «Ренессанс Капитала» по России и СНГ Софья Донец. «Вероятно, некоторые граждане снимали наличные, чтобы выехать в ближайшие страны СНГ, и рассчитывали при необходимости конвертировать рубли в другие валюты уже в ближайшем зарубежье», — отмечает управляющий директор «Эксперт РА» Юрий Беликов. В день выхода указа о мобилизации на сайтах авиакомпаний и агрегаторов закончились билеты на ближайшие прямые рейсы из Москвы в Стамбул, Ереван, Баку и другие соседние страны, не требующие виз для въезда от россиян. Часть спроса на наличные может объясняться необходимостью конвертации рублей в валюту, соглашается Донец. «Но объем наличной валюты на внутреннем рынке невелик. И мы видим, что курс рубля несильно реагирует на события, это значит, что спрос на валюту не такой большой», — отмечает она. С 9 марта в России действуют ограничения на прямое снятие иностранной валюты со счетов и депозитов, но купить валюту в кассах банков можно. «Мне кажется, преобладает спрос на рублевую наличность и желание перевести сбережения в более ликвидную форму, более доступную для расчетов за пределами крупных городов, даже при нахождении внутри страны», — заключает Донец. На 9 сентября объем выпущенных наличных денег с учетом остатков в кассах кредитных организаций составлял 14,6 трлн руб., и это примерно соответствует уровням начала года, следует из данных ЦБ о состоянии денежной базы в узком выражении. Какие последствия есть у повышенного спроса на наличность Повышение спроса на наличные пока можно считать разовым явлением, но пик, может быть, еще не пройден, считает Беликов: «Когда будет опубликована статистика за 23 сентября и выходные, изменение наличных денег в обращении по модулю может быть более значимым, но не таким, как 25 февраля (1,4 трлн руб. — РБК)». Эксперт считает, что отток в наличность вряд ли будет длительным. «Сохранению этой тенденции на протяжении более длительного периода времени препятствуют сохраняющиеся внутренние ограничения на покупку наличной иностранной валюты, а также сложности с выездом за рубеж — такие как, например, дефицит авиабилетов и кратный рост их стоимости», — рассуждает управляющий директор «Эксперт РА». По оценкам Донец, сейчас дополнительный спрос на наличность составит 0,5–1 трлн руб., но это не будет поводом для ужесточения денежно-кредитной политики. В конце февраля Банк России объяснял резкое повышение ключевой ставки в том числе необходимостью сдержать отток средств из банков. Экономист не считает текущий рост объема наличных в обращении угрозой для банковской системы. «Это естественный спрос, который легче удовлетворить, чем ему препятствовать», — поясняет она. «Что отличает текущую ситуацию от той, что была в феврале—марте, так это очень большой структурный профицит ликвидности в банковском секторе, который до конца года будет только нарастать в связи с поступлением денег по бюджетному каналу. То есть даже если спрос населения на наличность будет увеличиваться, у банков будет больше возможностей его удовлетворить. Такой ситуации, как в начале марта, когда сектор провалился из структурного профицита ликвидности в дефицит, скорее всего, не будет», — заключает Донец. Разбираемся в рассылке"
