,title,href,text
17,Захарова заявила о «воинственных и намекающих на диалог» сигналах от США,https://www.rbc.ru/politics/08/10/2022/6341855a9a7947aafcb8ea5e,"От США на фоне продолжения боевых действий на Украине поступают противоречивые сигналы, которые одновременно сочетают в себе «провокационную воинственность» и «сумбурные намеки» на возможность диалога Москвы и Вашингтона, заявила официальный представитель МИД России Мария Захарова. По словам представителя МИДа, действия США и их союзников «кардинально противоречат претендующей на миролюбие показной риторике», например, заявлению госсекретаря Энтони Блинкена о готовности урегулировать конфликт дипломатическим путем. «Наращиваются поставки вооружений режиму [президента Украины Владимира] Зеленского, непосредственно «на земле» растет число западных наемников и инструкторов, США все глубже втягиваются в многоплановую поддержку своих клиентов в Киеве», — заявила Захарова. Она также упомянула «безумные призывы» Зеленского «нанести по России превентивный ядерный удар». При этом украинский лидер ранее пояснял, что, говоря о необходимости «превентивного удара», он имел в виду не военные меры, а санкции; его превратно поняли из-за ошибки перевода. Отношения России и США начали ухудшаться еще до военной операции на Украине. По мере продолжения боевых действий, введения санкций против Москвы и поставках американского оружия Киеву они опустились до «нулевой точки», говорил представитель российского президента Дмитрий Песков, отмечая, что диалог между двумя государствами отсутствует как таковой. Замглавы МИДа Сергей Рябков сообщал, что Москва и Вашингтон продолжают взаимодействовать по разным линиям, и Россия призывает США «перестать накачивать обстановку» и не приближать ее к «опасной черте». Помощник президента США по нацбезопасности Джейк Салливан также сообщал, что американские чиновники продолжают общаться с российскими коллегами по приватной линии. официальный представитель МИД России, директор департамента информации и печати МИДа, дипломат, чиновник 24 декабря 1975 года"
18,"В ЛНР задержали диверсантов ВСУ, готовивших взрывы детсадов",https://www.rbc.ru/rbcfreenews/63418d069a7947aceacf7260,"В Луганской народной республике пресекли деятельность «диверсионно-разведывательной группы ВСУ», которая готовила подрывы объектов гражданской инфраструктуры, в том числе детских садов, сообщает министерство государственной безопасности региона. «Предотвращено совершение диверсионно-террористических актов на территории северных прифронтовых районов республики. <...> В настоящее время проводятся необходимые оперативно-розыскные мероприятия и следственные действия, направленные на установление лиц, причастных к подготовке диверсионно-террористических актов», — говорится в сообщении. Ведомство также опубликовало видео с признанием одного из задержанных. «Мы должны были заминировать мост <...> и пару объектов, которые указаны были. Как я понял потом, это были детские садики», — сказал он, отметив, что подрывать должна была другая группа, а всех участников организации он не знает. В конце сентября ФСБ сообщила о задержании подозреваемого в попытке совершения диверсии на железной дороге в Свердловской области. Как рассказал РБК источник в правоохранительных органах области, местных житель 1993 года рождения установил «перемычку между двумя рельсовыми нитями в виде скрутки из алюминиевой проволоки» на перегоне Реж — Стриганово Свердловской железной дороги. Из-за этого подвижной состав мог сойти с пути, однако работники железной дороги обнаружили вмешательство и устранили его, сообщил собеседник."
19,Кремль исключил обращение Путина к россиянам в ближайшие дни,https://www.rbc.ru/politics/08/10/2022/634189bc9a7947ac29877118,"Президент Владимир Путин не планирует выступать с обращением к россиянам в ближайшие дни, заявил его пресс-секретарь Дмитрий Песков, передает «РИА Новости». Песков ранее сообщил, что Путину доложили о взрыве на Крымском мосту, он получил доклады от премьера Михаила Мишустина, вице-премьера Марата Хуснуллина, глав МЧС и Минтранса Александра Куренкова и Виталия Савельева и руководителей силовых ведомств. Президент поручил сформировать правкомиссию «для выяснения причин произошедшего и скорейшей ликвидации последствий» и отправил на место происшествия Савельева и Куренкова. ЧП на мосту произошло утром 8 октября: по данным Национального антитеррористического комитета, там взорвался грузовой автомобиль, после чего загорелись семь топливных цистерн идущего в Крым железнодорожного состава. Погибли три человека, обрушились два пролета автомобильной части моста. Из-за происшествия движение по мосту приостановили в обе стороны. Позднее глава Крыма Сергей Аксенов сообщил, что на мост начали пропускать легковые автомобили и автобусы, которые перед этим досматривают. В 17 часов первые после взрыва поезда отправились на материк — в Москву и Петербург. Также власти намерены запустить паромную переправу. По данным СК, владелец грузовика — житель Кубани, у него дома идут следственные действия. Телеграм-канал Baza опубликовал видео с мужчиной, заявившим, что автомобиль оформлен на него. Он заявил, что не имеет отношения к ЧП. В последний раз Путин обращался к россиянам 30 сентября, в день подписания договоров о вхождении в состав России ДНР, ЛНР, Херсонской и Запорожской областей. Песков назвал это выступление «очень важным и эпохальным», отметив, что новых пока не планируется. политик, президент России 7 октября 1952 года"
20,Белгородский губернатор сообщил о третьем за день обстреле области,https://www.rbc.ru/politics/08/10/2022/63417f859a7947aafe8759ba,"Окраина города Шебекино в Белгородской области подверглась обстрелу, в результате повреждены линии электропередач, сообщил в своем телеграм-канале губернатор региона Вячеслав Гладков. Он попросил жителей близлежащих домов на время уехать и вернуться, когда последствия атаки устранят. Шебекино — административный центр Шебекинского района, город находится примерно в 10 км от границы с Харьковской областью Украины. Это уже третий обстрел за день, о котором сообщает Гладков: ранее он заявил, что Вооруженные силы Украины обстреляли село Бирюч Валуйского городского округа, ранения получила 16-летняя девушка. Несколько часов спустя, по его словам, было атаковано село Тишанка, никто не пострадал. Эти населенные пункты также граничат с Харьковской областью. Накануне в Белгородской области продлили действие высокого уровня террористической опасности. Его ввели в регионе, а также других граничащих с Украиной областях весной, вскоре после начала боевых действий на украинской территории. Разбираемся в рассылке"
21,МИД заявил о преступной логике НАТО после заявлений по Крымскому мосту,https://www.rbc.ru/politics/08/10/2022/634169809a7947a5bb8af907,"Страны НАТО «круговой порукой» связала «преступная логика», заявила в своем телеграм-канале официальный представитель МИД России Мария Захарова, комментируя слова министра иностранных дел Эстонии Урмаса Рейнсалу о взрыве на Крымском мосту. «Убийства, диверсии, разрушения, провокации и инсценировки — преступная логика круговой порукой связала натовские режимы», — написала Захарова. Рейнсалу ранее поприветствовал атаку на Крымский мост, заявив, что за ней, вероятно, стоят «украинские подразделения специального назначения». «Положительным моментом является то, что движение остановилось», — сказал он. В публикации Захарова напомнила о заявлении бывшего министра иностранных дел Польши, депутата Европарламента Радослава Сикорского, который поблагодарил США после взрывов на «Северных потоках». Взрыв грузовика на Крымскому мосту произошел утром 8 октября. Это привело к пожару железнодорожных цистерн с топливом и обрушению двух автомобильных пролетов моста. Движение перекрыто, власти анонсировали запуск как минимум четырех паромных переправ. Следственный комитет возбудил уголовное дело (по какой статье — неизвестно). Следователи заявили, что взорванный на мосту грузовик принадлежал жителю Краснодарского края, по месту его жительства начали следственные действия. По предварительным данным СК, при взрыве погибли три человека. Председатель Госсовета Крыма Владимир Константинов обвинил во взрыве «украинские вандалов». Советник главы офиса президента Украины Михаил Подоляк написал в Twitter: «Крым. Мост. Начало». Реакцию Киева в МИД России назвали «свидетельствующей о его террористической сущности». официальный представитель МИД России, директор департамента информации и печати МИДа, дипломат, чиновник 24 декабря 1975 года"
22,Минобороны заявило об отражении атак ВСУ на криворожском направлении,https://www.rbc.ru/politics/08/10/2022/63416c8f9a7947a5bb8af911,"Российские военные отразили попытку атаки вооруженных сил Украины на николаево-криворожском направлении, сообщает Минобороны России. По данным ведомства, три батальонные тактические группы, танковый батальон и батальон нацгвардии, прибывший с Западной Украины, предприняли попытку «ведения наступательных действий» в направлении населенных пунктов Суханово, Пятихатки, Садок, Ищенка, Брускинское, Карло-Марксовское и Малая Сейдеминуха Херсонской области, но она была отбита. Кроме того, заявил представитель Минобороны Игорь Конашенков, отражены все атаки украинских военнослужащих на купянском, краснолиманском, южнодонецком, запорожском направлениях. ВСУ потеряли сотни человек убитыми, утверждает он. По данным министерства, российские ракетные войска и артиллерия, а также оперативно-тактическая и армейская авиация уничтожили четыре склада с боеприпасами и узел связи украинских военных в ДНР, Запорожской и Херсонской областях. Помимо этого поражены 54 артиллерийских подразделения, живая сила и военная техника ВСУ в 174 районах. Накануне Минобороны отчиталось, что отразило наступления украинских войск на купянском, краснолиманском и николаево-криворожском направлениях. За день до этого ведомство также заявило, что российские войска отбили попытки атак ВСУ на всех направлениях и взяли под контроль населенный пункт Зайцево в ДНР."
23,Шойгу впервые назначил командующего войсками на спецоперации,https://www.rbc.ru/politics/08/10/2022/63416a959a7947a652f10e55,"Командующим объединенной группировкой войск в районе проведения спецоперации на Украине по решению министра обороны Сергея Шойгу назначен генерал армии Сергей Суровикин, сообщили в Минобороны России. Суровикин — уроженец Новосибирска, на службе в вооруженных силах — с 1983 года. В 1995 году окончил Омское высшее общевойсковое командное училище им. Фрунзе. В 1998 году стал командиром 149-го гвардейского мотострелкового полка 201-й мотострелковой дивизии, в 1999 году — заместитель командира дивизии. Позднее был командиром 34-й мотострелковой дивизии и 42-й гвардейской мотострелковой дивизии. В 2010 году был первым заместителем командующего Приволожско-Уральского военного округа, аналогичные посты занимал в командовании Центрального и Восточного военного округов. С октября 2013 года по октябрь 2017 года — командующий войсками Восточного военного округа. С 31 октября 2017 года — главнокомандующий Воздушно-космическими силами России. С июня 2022 года Минобороны России упоминало генерала в качестве командующего Южной группировкой войск, действующей в районе спецоперации на Украине. Суровикин был участником вооруженного конфликта в Таджикистане, Второй чеченской войны, операции России в Сирии. За проявленное мужество и героизм во время службы в Сирии Суровикину присвоили звание Героя России. Он также награжден орденами Святого Георгия IV степени, Мужества, «За военные заслуги». Во время августовского путча 1991 года 25-летний Суровикин, который тогда возглавлял 20-й батальон Таманской дивизии управлял БМП, которым были задавлены трое человек. После поражения ГКЧП он полгода провел в «Матросской тишине», но был оправдан на основании того, что выполнял приказ. В 2011 году «Коммерсантъ» сообщал, что занимавший тогда пост главного военного прокурора Сергей Фридинский написал тогдашнему министру обороны Анатолию Сердюкову письмо, в котором обратил внимание на якобы судимость Суровикина. Последний тогда возглавлял рабочую группу по созданию военной полиции и претендовал на пост руководителя новой структуры. В письме Фридинского утверждалось, что в 1995 году, во время обучения в Военной академии имени Фрунзе, Суровикин был признан виновным военным судом Московского гарнизона «в пособничестве в приобретении и сбыте, а также ношении огнестрельного оружия и боеприпасов без соответствующего разрешения», за что получил условный срок. Замруководителя Военно-следственного управления по Южному федерального округу Сергей Сыпачев рассказывал газете, что в академии были случаи нелегальной продажи оружия преподавателями. Суровикин, по его словам, выполнил просьбу одного из них, не зная, что совершает что-то противоправное. «Когда следствие разобралось, что офицера подставили, обвинение сняли и судимость погасили», — указывал Сыпачев. Источники «Коммерсанта» в Минобороны связывали ситуацию вокруг Суровикина с конфликтом интересов между военной полицией и военной прокуратурой. В итоге он был назначен первым заместителем командующего Восточного военного округа."
24,Сенатор от Крыма назвала возможные цели взрыва на мосту,https://www.rbc.ru/politics/08/10/2022/63415fee9a7947a3ed3600d4,"У совершивших взрыв на Крымском мосту было две цели — разрушение стратегически важной транспортной коммуникации и дестабилизировать ситуацию, заявила РБК сенатор от Республики Крым Ольга Ковитиди. «Что касается первой задачи, одна ветка, насколько я знаю, осталась целой», — сказала сенатор, отметив, что говорить о состоянии моста в целом и времени на восстановление можно будет говорить после тушения пожара. Вторая задача, по мнению Ковитиди, состояла в том, чтобы запугать людей и добиться, чтобы началась паника. «Насколько она реализуется, зависит от каждого из нас. Мы не должны верить лжи. Очень много сейчас информационных вбросов в интернете, в телеграм-каналах. Необходимо все это фильтровать», — призвала сенатор. Ковитиди напомнила слова секретаря Совбеза Николая Патрушева, обратившего внимание «на достаточно высокий уровень террористической угрозы на полуострове на фоне спецоперации, осуществляемой Россией». «То, что сегодня происходит, подтверждает, что мы должны быть вдвойне бдительными. Я уверена, что полуострову не повредит усиление охраны общественного порядка», — считает она. Необходимо усилить охрану военных, важных государственных, специальных объектов, тех, что обеспечивают функционирование транспорта, связи, охрану жизни и здоровья людей, окружающей среды, говорит сенатор. Утром 8 октября на Крымском мосту подорвался грузовик, из-за чего загорелись семь топливных цистерн в хвосте поезда, следовавшего на полуостров. Два автомобильных пролета моста частично обрушились; по данным Национального антитеррористического комитета, арка над судоходной частью не повреждена. К 10:00 открытое горение удалось ликвидировать. РЖД приостановили продажи билетов в Крым и обратно и изменили маршруты ближайших поездов. В Минтрансе заявляют, что восстановить движение поездов удастся к 20:00 мск. Крымские власти намерены запустить паромы через Керченский пролив. Следственный комитет завел уголовное дело — по какой статье, пока не сообщается. По данным ведомства, погибли три пассажира легкового автомобиля, который был рядом с подорвавшимся грузовиком. По мнению председателя госсовета Крыма Владимира Константинова, ко взрыву причастна Украина."
25,Военная операция на Украине. Онлайн,https://www.rbc.ru/textonlines/08/10/2022/6216fb4d9a79474dc80e8821,"Президент России Владимир Путин 24 февраля объявил о начале спецоперации по «демилитаризации» и «денацификации» Украины. Что происходит на 226-й день операции, а также все самое важное о санкциях и других последствиях боевых действий В Крыму «желтый» уровень террористической опасности будет действовать в Армянске, Джанкое, Красноперекопске, а также на объектах региональных министерств транспорта, ЖКХ, здравоохранения, топлива, промышленной политики и госкомитета по водному хозяйству, сообщил Сергей Акенов. «Желтый» уровень будет действовать до 23 октября. «Все необходимые меры для обеспечения безопасности жителей и гостей Республики Крым принимаются силовыми структурами и правоохранительными органами в полной мере. Республиканские и муниципальные органы власти полностью контролируют ситуацию в регионе», — сказал Аксенов. Еще один обстрел в Белгородской области. Губернатор Гладков сообщил, что на этот раз под обстрел попал город Грайворон и села. «Есть разрушения в центре города, в том числе старый детский сад, который был закрыт. Место оцеплено. По предварительным данным, пострадавших среди мирных жителей нет. <...> Также в результате обстрела есть разрушения в хуторе Тополи. Пострадавших нет. Повреждены 2 жилых дома. В одном выбиты окна, в другом разрушены несущая стена и кровля», — написал Гладков. Грайворон также находится у границы с Украиной. Глава МЧС Куренков облетел место происшествия на Крымском мосту и осмотрел его. Министерство госбезопасности ЛНР сообщило о предотвращении терактов «на территории северных прифронтовых районов республики». В Луганске заявили, что теракты готовила диверсионно-разведывательная группа ВСУ: она планировала подорвать объекты гражданской инфраструктуры, в том числе детские сады. Город Шебекино Белгородской области, расположенный у границы с Харьковской областью, был обстрелян, сообщил губернатор Вячеслав Гладков. О погибших или пострадавших в сообщении не говорится. «Возвращался из Валуек. Услышал разрывы. Начался обстрел окраины города Шебекино. Есть повреждение линии электропередач. Проговорил с жителями близлежащих домов. Попросил их на время выехать и вернуться, когда будут устранены последствия. Администрация города, МЧС, полиция и другие оперативные службы уже работают на месте», — написал Гладков. Движение автомобилей по Крымскому мосту начато, заявил глава Крыма Сергей Аксенов. Пропускают легковушки и автобусы, их досматривают. Водителей грузовиков просят пользоваться паромной переправой. Также в сводке Минобороны говорится: Отдельно Минобороны сообщает об обстрелах со стороны ВСУ Энергодара и территории, прилегающей к Запорожской АЭС. Было выпущено 15 ракет, снаряды попали в промзону и вывели из строя линию электропередачи. Российская артиллерия открыла ответный огонь, «средства противника были подавлены». Командующим объединенной группировкой войск в районе проведения спецоперации на Украине назначен Сергей Суровикин, сообщили в Минобороны Следственный комитет сообщил, что по предварительным данным в результате взрыва на Крымском мосту погибли три человека. СК также сообщил, что взорвавшийся на Крымском мосту грузовик принадлежал жителю Краснодарского края. По месту его жительства начаты следственные действия. Следователи изучают маршрут машины. Детей с родителями, а также пожилых из Херсонской области на несколько недель «пригласят» в другие регионы России, заявил замглавы администрации региона Кирилл Стремоусов. Губернатор Краснодарского края Вениамин Кондратьев подтвердил в «Телеграм», что «в случае необходимости» регион готов принять и разместить «до десяти тысяч детей со взрослыми из Херсонской области». В Волоконовском районе Белгородской области обстреляно село Тишанка, расположенное близ границы, сообщил губернатор Вячеслав Гладков. Пострадавших, по предварительным данным, нет. Повреждены два легковых автомобиля. Сотрудники Росгвардии задержали в Херсонской и Запорожской областях четыре человека, «подозреваемых в пособничестве ВСУ». Также обнаружен тайник с 450 минами, изъято огнестрельное оружие и средства связи, сообщил ТАСС. Вооруженные силы Украины обстреляли село Бирюч Валуйского городского округа Белгородской области, сообщил в Telegram губернатор Вячеслав Гладков. Ранена 16-летняя девушка, выехала бригада медиков. Гладков добавил, что данные о других последствиях уточняются. Следственный комитет возбудил уголовное дело в связи с подрывом на Крымском мосту. В сообщении СК в Telegram не называется статья, по которой заведено дело. «По предварительной информации, сегодня утром на автомобильной части Крымского моста со стороны Таманского полуострова произошел подрыв грузового автомобиля, повлекший за собой возгорание семи топливных цистерн железнодорожного состава, следовавшего в направлении Крымского полуострова. В результате частично обрушились два автомобильных пролета», — заявили в СК. По поручению главы ведомства Александра Бастрыкина на место происшествия выехали криминалисты СК."
26,Эстония поздравила «украинский спецназ» с взрывом на Крымском мосту,https://www.rbc.ru/politics/08/10/2022/63414bc29a79479e54b7b535,"Крымский мост имеет важное символическое и логистическое значение для России из-за связи материковой части страны с полуостровом. Возможно, за взрывом стоит Украина, предположил министр иностранных дел Эстонии Урмас Рейнсалу, пишет Delfi. «Эстония, безусловно, приветствует это и поздравляет украинские подразделения специального назначения, которые, вероятно, стоят за этой операцией», — сказал глава МИД республики. Рейнсалу отметил, что мост не разрушен, однако обрушились часть автомобильной дороги, начался пожар на железнодорожном пути. «Положительным моментом является то, что движение остановилось», — подчеркнул эстонский министр. Рейнсалу отметил, что для Москвы Крымский мост важен как подтверждение, что «Крым навсегда останется с Россией», а дата взрыва могла быть связана с днем рождения российского президента Владимира Путина. Днем ранее, 7 октября, ему исполнилось 70 лет. Взрыв на Крымском мосту произошел в 6:07 мск, был подорван следовавший из Краснодарского края грузовик. Это привело к возгоранию семи топливных цистерн, два автомобильных пролета были разрушены. Спустя несколько часов после начала пожара открытый огонь удалось ликвидировать, сообщили в республиканском МЧС. Власти Украины не говорили о причастности ко взрыву. Служба безопасности Украины (СБУ) опубликовала переделанное стихотворение поэта Тараса Шевченко: «Светает. Мост красиво пылает». «Крым. Мост. Начало», — написал советник главы офиса президента Украины Михаил Подоляк. Реакцию украинской стороны раскритиковали в российском МИДе. «Реакция киевского режима на разрушение гражданской инфраструктуры свидетельствует о его террористической сущности», — написала представитель министерства Мария Захарова. Россия присоединила Крым в марте 2014 года по результатам референдума. Украина, США, Великобритания, Турция, страны Евросоюза и большинство других стран мира этого не признали. Американские власти не раз отмечали, что не против нанесения Киевом ударов по объектам на территории Крыма, поскольку не считают его российской территорией. В Москве вопрос территориальной принадлежности полуострова считают закрытым."
27,Следователи выявили владельца взорвавшегося на Крымском мосту грузовика,https://www.rbc.ru/politics/08/10/2022/634157d19a7947a1d108b9c3,"В СК сообщили, что собственником грузового автомобиля, взорвавшегося на Крымском мосту, был житель Краснодарского края, у него дома уже проводят следственные действия. «Изучается маршрут передвижения автомашины и соответствующая документация», — говорится в сообщении. Следствие сообщило, что расследование уголовного дела сообщается. По какой статье заведено это дело, до сих пор не известно. Утром 8 октября на Крымском мосту взорвался грузовик, огонь перекинулся на семь топливных цистерн, находившихся на проходящем мимо поезде. В результате взрыва частично обрушились два пролета автомобильного моста. Автомобильное и железнодорожное движение по мосту приостановлено. РЖД временно прекратили продажу билетов на поезда, следующие в Крым и обратно. Отменены также автобусные рейсы с полуострова. По предварительным данным СК, в результате взрыва погибли три человека. Официально ответственность за взрыв никто на себя не взял."
28,СК сообщил о трех погибших на Крымском мосту,https://www.rbc.ru/politics/08/10/2022/6341568a9a7947a19ca26c5a,"Следственный комитет сообщил, что, по предварительным данным, в результате взрыва на Крымском мосту погибли три человека. «По предварительным данным, в результате произошедшего погибли три человека. Это предположительно пассажиры легкового автомобиля, находившегося рядом с подорвавшимся грузовиком. В настоящее время из воды уже подняты тела двух погибших — мужчины и женщины, их личности устанавливаются», — говорится в сообщении. Установлена личность владельца взорвавшейся машины: им оказался житель Краснодарского края. По месту жительства мужчины начаты следственные действия, сообщает СК. Следователи изучают маршрут передвижения автомобиля. Грузовик подорвался на Крымском мосту утром 8 октября. Из-за это загорелись семь топливных цистерн в хвосте следовавшего в Крым поезда. Два автомобильных пролета моста частично обрушились. Автомобильное и железнодорожное движение по нему приостановлено. РЖД временно прекратили продажу билетов на поезда, следующие в Крым и обратно. Отменены также автобусные рейсы с полуострова. Власти решили организовать паромное сообщение. СК возбудил уголовное дело (пока не известно, по какой статье). По поручению президента создана правительственная комиссия, которую возглавил вице-премьер Марат Хуснуллин. В крымском парламенте в произошедшем обвинили «украинских вандалов», которые «таки сумели дотянуться окровавленным руками» до моста. До этого в Киеве не раз называли Крымский мост ключевой целью атаки. Москва отвечала, что российская армия взяла эти угрозы «на заметку». Советник главы офиса президента Украины Михаил Подоляк оценил произошедшее фразой «Крым. Мост. Начало», указав, что «все украденное» следует вернуть Киеву. Служба безопасности Украины (СБУ) опубликовала переделанное стихотворение поэта Тараса Шевченко: «Светает. Мост красиво пылает». В российском МИДе реакцию Киева сочли проявлением его «террористической сущности»."
